,id,tweet_text,tweet_date,original_sentiment,query_used,negative,neutro,positive,compound,sentiment
4789,1025002391266107392,"Vaidoso e exigente, Meirelles se descreve como um “liberal clássico” https://t.co/sEhf8xWr6H",Thu Aug 02 12:56:28 +0000 2018,neutral,exame,0.174,0.826,0.0,-0.2263,negative
4790,1025003019203620864,China planeja corte de 50% na produção de aço para reduzir poluição https://t.co/KH2TZqr0Do,Thu Aug 02 12:58:58 +0000 2018,neutral,exame,0.22,0.78,0.0,-0.2732,negative
4791,1025003282505162753,É #FATO que pedir para a pessoa rir e levantar os braços ajuda a identificar AVC. https://t.co/YSkhUgRQMt https://t.co/HWeCm7hnfv,Thu Aug 02 13:00:00 +0000 2018,neutral,jornaloglobo,0.089,0.615,0.296,0.5719,positive
4792,1025003404609904641,Polícia Federal deflagra nova fase de operação contra pornografia infantil https://t.co/26Y4ERkP2o,Thu Aug 02 13:00:29 +0000 2018,neutral,exame,0.18,0.82,0.0,-0.296,negative
4793,1025003813944680450,Júri em SP condena corintianos por morte de palmeirense https://t.co/fRMhCeTpIu,Thu Aug 02 13:02:07 +0000 2018,neutral,veja,0.474,0.526,0.0,-0.802,negative
4794,1025004214840451072,Lucro líquido da BR Distribuidora salta 276% para R$263 mi no 2º tri https://t.co/0O2ummXJFo,Thu Aug 02 13:03:43 +0000 2018,neutral,exame,0.107,0.8,0.093,-0.0516,negative
4795,1025004368737775616,"Produção industrial cresce 13,1% em junho, após queda em maio https://t.co/PW6cRT6CdI",Thu Aug 02 13:04:19 +0000 2018,neutral,veja,0.138,0.862,0.0,-0.1531,negative
4796,1025004942661222400,"Disparada da Apple fez Buffett ganhar US$ 2,6 bilhões em um dia https://t.co/n3DRIu4uRP",Thu Aug 02 13:06:36 +0000 2018,neutral,exame,0.0,0.759,0.241,0.5859,positive
4798,1025005654551871488,Preços do aço e minério de ferro recuam na China após tensão com os EUA https://t.co/iTL8TDA3ZU,Thu Aug 02 13:09:26 +0000 2018,neutral,exame,0.141,0.859,0.0,-0.3182,negative
4799,1025005797053358081,"Motorista é encontrado morto dentro de casa abandonada na favela do Rola, em Santa Cruz. https://t.co/gzV0xvovHg https://t.co/irZtfFhhU4",Thu Aug 02 13:10:00 +0000 2018,neutral,jornaloglobo,0.231,0.769,0.0,-0.6705,negative
4802,1025008178566713345,"Trump fez uma média de 7,6 afirmações falsas por dia de governo, diz WP https://t.co/UkEVNjhfcn",Thu Aug 02 13:19:28 +0000 2018,neutral,veja,0.0,0.837,0.163,0.4084,positive
4804,1025009244846874625,Supremo debate amanhã descriminalização do aborto https://t.co/97Z1cwkR3P,Thu Aug 02 13:23:42 +0000 2018,neutral,exame,0.0,0.723,0.277,0.3182,positive
4805,1025010242944417792,Tailândia começa a construir museu sobre resgate de meninos na caverna https://t.co/PJ2wZwzF2L,Thu Aug 02 13:27:40 +0000 2018,neutral,exame,0.123,0.877,0.0,-0.1027,negative
4806,1025010831933681664,"""Fiz algumas plásticas, mas não quis perder meus traços negros."", diz Ludmilla. https://t.co/I7EG407QRd https://t.co/eUnEiDBqNM",Thu Aug 02 13:30:00 +0000 2018,neutral,jornaloglobo,0.346,0.654,0.0,-0.7469,negative
4807,1025010865068826625,Dona da Peugeot e da Citroën luta para sair do vermelho no Brasil https://t.co/yXxT0rXsTc,Thu Aug 02 13:30:08 +0000 2018,neutral,exame,0.338,0.662,0.0,-0.4767,negative
4808,1025011841951576065,"Três alpinistas morrem em acidente no Mont-Blanc, na França https://t.co/FiUdIxalGV",Thu Aug 02 13:34:01 +0000 2018,neutral,veja,0.274,0.726,0.0,-0.5267,negative
4810,1025013346871861248,Zimbábue: presidente procura líder da oposição para reduzir tensão. https://t.co/XFHDm187NO https://t.co/3yay7Dv28V,Thu Aug 02 13:40:00 +0000 2018,neutral,jornaloglobo,0.302,0.698,0.0,-0.4404,negative
4811,1025014321338884096,MDB sonda Marta Suplicy para ser vice de Meirelles https://t.co/6izayJAr6B,Thu Aug 02 13:43:52 +0000 2018,neutral,exame,0.151,0.849,0.0,-0.1531,negative
4812,1025014803201490944,Furto de medalha Fields de iraniano no Rio repercute na imprensa internacional https://t.co/1h3XKd1m6b #G1 https://t.co/rbuvETSHmH,Thu Aug 02 13:45:47 +0000 2018,neutral,g1,0.0,0.819,0.181,0.4767,positive
4821,1025020227640279041,35 filmes imperdíveis para assistir nos cinemas em agosto https://t.co/9X9RCttLZz,Thu Aug 02 14:07:20 +0000 2018,neutral,exame,0.151,0.849,0.0,-0.1531,negative
4822,1025022169586262017,"Trump acha que é a hora de elevar pressão sobre China, diz secretário https://t.co/2BipfgUmfR",Thu Aug 02 14:15:03 +0000 2018,neutral,exame,0.167,0.833,0.0,-0.296,negative
4823,1025023397951139840,"Após escândalo, seleção iraquiana desiste de ir aos Jogos Asiáticos https://t.co/H1U3dSQZ7g",Thu Aug 02 14:19:56 +0000 2018,neutral,exame,0.225,0.775,0.0,-0.4404,negative
4824,1025023414317264896,"Gol tem prejuízo de R$1,3 bilhão no segundo trimestre. https://t.co/p861W0H09x https://t.co/LC6Q175aLy",Thu Aug 02 14:20:00 +0000 2018,neutral,jornaloglobo,0.219,0.781,0.0,-0.4215,negative
4825,1025023491249266690,"Não há conduta irregular, diz Raízen sobre investigação https://t.co/21g3lrxoPz",Thu Aug 02 14:20:18 +0000 2018,neutral,exame,0.19,0.603,0.207,0.0516,positive
4827,1025023648728588290,Novas prisões em escândalo de corrupção sacodem a Argentina https://t.co/5wfgz6PqtR,Thu Aug 02 14:20:56 +0000 2018,neutral,veja,0.453,0.547,0.0,-0.7003,negative
4828,1025023756404711424,"@carlos_wt Olá, Carlos. Poderia me informar o CPF da assinatura e e-mail de acesso, por gentileza? Abraços. https://t.co/9GerGbHHVc",Thu Aug 02 14:21:22 +0000 2018,neutral,jornaloglobo,0.0,0.683,0.317,0.7579,positive
4833,1025026682036674560,"Brasileiros ricos fogem em massa do país, diz WSJ https://t.co/TDKJ0vgmia",Thu Aug 02 14:32:59 +0000 2018,neutral,exame,0.0,0.756,0.244,0.4404,positive
4834,1025027311882706945,"No filme ‘Benzinho’, Adriana Esteves vive vítima de violência doméstica https://t.co/8jomSUx4mb",Thu Aug 02 14:35:29 +0000 2018,neutral,veja,0.434,0.566,0.0,-0.7845,negative
4835,1025028069436923904,"Empresário Ronald de Carvalho, das UPAs de Lata, é preso pela Polícia Federal. https://t.co/Zxh9fmrerw https://t.co/YeierU2ZUP",Thu Aug 02 14:38:30 +0000 2018,neutral,jornaloglobo,0.207,0.793,0.0,-0.5267,negative
4838,1025030333098586112,Exército israelense mata sete homens armados no sul da Síria https://t.co/1eR6sA6kQ4,Thu Aug 02 14:47:30 +0000 2018,neutral,exame,0.215,0.552,0.233,0.0772,positive
4839,1025030538711773192,Oi convoca assembleia de acionistas para aprovar aumento de capital https://t.co/5nuaWrR9sz,Thu Aug 02 14:48:19 +0000 2018,neutral,exame,0.138,0.862,0.0,-0.1531,negative
4841,1025031388502872065,ACM Neto: Vice de Alckmin pode ser definido nesta quinta https://t.co/qxf8RXRkfp,Thu Aug 02 14:51:41 +0000 2018,neutral,veja,0.0,0.826,0.174,0.2732,positive
4842,1025032549066670080,Veja o resultado do concurso 4.739 da Quina https://t.co/eLnYFPFj1W,Thu Aug 02 14:56:18 +0000 2018,neutral,exame,0.0,0.814,0.186,0.1531,positive
4843,1025032563230953474,"Sob forte esquema de segurança, Jerusalém realiza parada gay https://t.co/E7qx0z8kq0 #G1 https://t.co/47WSNRZP4J",Thu Aug 02 14:56:21 +0000 2018,neutral,g1,0.093,0.556,0.352,0.6369,positive
4844,1025032649222565889,Israel ameaça Irã com resposta militar caso Mar Vermelho seja bloqueado https://t.co/4B32KbdAQt,Thu Aug 02 14:56:42 +0000 2018,neutral,veja,0.32,0.68,0.0,-0.5719,negative
4845,1025032997249187842,França aprova multa de até 750 euros para casos de assédio https://t.co/SvjYyDJvDg,Thu Aug 02 14:58:05 +0000 2018,neutral,exame,0.308,0.533,0.16,-0.3612,negative
4846,1025033276870848512,Plano do PT para isolar Ciro beneficia adversários – até Bolsonaro https://t.co/oOwTlNQESx,Thu Aug 02 14:59:12 +0000 2018,neutral,veja,0.403,0.597,0.0,-0.5267,negative
4850,1025035912672161792,JHSF e XP ajustam preço de venda de fatia de shoppings https://t.co/RyOStT7yN6,Thu Aug 02 15:09:40 +0000 2018,neutral,exame,0.0,0.773,0.227,0.4466,positive
4851,1025036609958371333,Paulistas sofrem um acidente de trabalho a cada quase 3 minutos https://t.co/GPO0pkSjFu,Thu Aug 02 15:12:26 +0000 2018,neutral,veja,0.274,0.726,0.0,-0.5267,negative
4852,1025038513077665792,Técnico do Chelsea admite incômodo com atraso de Willian e planeja conversa. https://t.co/Qqga4FvttJ https://t.co/MOo1xuefPc,Thu Aug 02 15:20:00 +0000 2018,neutral,jornaloglobo,0.278,0.592,0.13,-0.3612,negative
4853,1025038816799809537,Cachorro se esconde em forno e escapa de incêndio florestal na Grécia https://t.co/r2Vq6JmhLR #G1 https://t.co/Yr3uFvIq8q,Thu Aug 02 15:21:12 +0000 2018,neutral,g1,0.123,0.779,0.097,-0.1027,negative
4854,1025039400093265922,Lucro da DowDuPont atinge expectativas pelo quarto trimestre seguido https://t.co/sj215uWBTo,Thu Aug 02 15:23:31 +0000 2018,neutral,exame,0.0,0.755,0.245,0.1531,positive
4855,1025040306369167360,Um dos melhores MBAs dos EUA dá bolsas de 65 mil dólares para brasileiros https://t.co/B1ZdWcqJ1i,Thu Aug 02 15:27:08 +0000 2018,neutral,exame,0.103,0.897,0.0,-0.1531,negative
4856,1025040436099002368,Dólar tem leve alta com renovados temores de guerra comercial https://t.co/eT4asjyaHz,Thu Aug 02 15:27:38 +0000 2018,neutral,exame,0.254,0.746,0.0,-0.5267,negative
4857,1025040570186641409,"Em votação simbólica, DEM aprova apoio ao PSDB nas eleições https://t.co/7hbhRjT7ay",Thu Aug 02 15:28:10 +0000 2018,neutral,exame,0.0,0.634,0.366,0.6369,positive
4858,1025042920162959360,"Papa está preocupado com Lula, afirma ex-chanceler Celso Amorim https://t.co/SKLrgjfUx3",Thu Aug 02 15:37:31 +0000 2018,neutral,exame,0.237,0.763,0.0,-0.4215,negative
4859,1025043347398971392,"Em convenção, MDB aprova Henrique Meirelles como candidato à Presidência https://t.co/kBuVwkhuAi #G1 https://t.co/Zw5A9KxKxz",Thu Aug 02 15:39:13 +0000 2018,neutral,g1,0.0,0.803,0.197,0.4019,positive
4861,1025044281931784197,Partidos da Turquia condenam sanções impostas pelos Estados Unidos https://t.co/Lbi6rqT4XL,Thu Aug 02 15:42:55 +0000 2018,neutral,exame,0.0,0.763,0.237,0.4215,positive
4862,1025044887152914432,Presidente do Zimbábue fala com opositor para acalmar situação no país https://t.co/TMfFWUAhv7,Thu Aug 02 15:45:20 +0000 2018,neutral,veja,0.113,0.709,0.177,0.2263,positive
4863,1025045163985580032,Novato de 40 anos: Buffon solta a voz em trote no PSG e diverte Neymar https://t.co/cOWH3kJLbW,Thu Aug 02 15:46:26 +0000 2018,neutral,veja,0.194,0.647,0.159,0.1027,positive
4864,1025045576461770753,Máfia oferece 70 mil dólares pela morte de cão farejador na Colômbia https://t.co/N89dlQbMce,Thu Aug 02 15:48:04 +0000 2018,neutral,veja,0.245,0.755,0.0,-0.5994,negative
4865,1025045704165793792,ANTT aprova aumento nas tarifas de pedágio da Via Dutra https://t.co/r3HFXmETuJ,Thu Aug 02 15:48:34 +0000 2018,neutral,exame,0.0,0.787,0.213,0.4019,positive
4866,1025046627172720640,MDB aprova oficialmente candidatura de Meirelles à Presidência https://t.co/GqCtuIIdoK,Thu Aug 02 15:52:15 +0000 2018,neutral,exame,0.0,0.722,0.278,0.4019,positive
4868,1025048580292104192,Uso de amoníaco para conservar alimentos pode ser proibido no Rio. https://t.co/ImB5N9yYek https://t.co/r73fhTpvZF,Thu Aug 02 16:00:00 +0000 2018,neutral,jornaloglobo,0.276,0.724,0.0,-0.4939,negative
4869,1025048865198809088,"Estou ansioso para vê-lo em breve, diz Trump após carta de Kim Jong-un https://t.co/XVuE73qNXb",Thu Aug 02 16:01:08 +0000 2018,neutral,exame,0.099,0.745,0.155,0.2263,positive
4872,1025050327354097668,"Com 85% dos votos, MDB aprova candidatura de Meirelles à Presidência https://t.co/L96ZJWXUL3",Thu Aug 02 16:06:57 +0000 2018,neutral,veja,0.0,0.787,0.213,0.4019,positive
4873,1025050570724401152,Apple atinge marca de US$ 1 trilhão em valor de mercado https://t.co/BonaqrP6xL #G1 https://t.co/ZjtCgYn4El,Thu Aug 02 16:07:55 +0000 2018,neutral,g1,0.0,0.753,0.247,0.3818,positive
4874,1025051561897156609,Hackers atacam sistema de Santa Casa de Pirajuí e exigem bitcoins https://t.co/ftQJX3hI2R,Thu Aug 02 16:11:51 +0000 2018,neutral,exame,0.13,0.87,0.0,-0.128,negative
4876,1025053142206038016,Evangeline Lilly diz que chorou após cena de nudez em ‘Lost’ https://t.co/qzoW8XJ3VK,Thu Aug 02 16:18:08 +0000 2018,neutral,veja,0.214,0.786,0.0,-0.4588,negative
4878,1025053580313743360,PP confirma apoio a Alckmin em convenção nacional https://t.co/vLGJgVCyYA,Thu Aug 02 16:19:52 +0000 2018,neutral,exame,0.0,0.737,0.263,0.3612,positive
4881,1025055369427648515,Apple é a primeira empresa da História a atingir US$ 1 trilhão em valor de mercado. https://t.co/UNywYcWw67 https://t.co/AV1hdMz8im,Thu Aug 02 16:26:59 +0000 2018,neutral,jornaloglobo,0.0,0.844,0.156,0.34,positive
4883,1025055853911658502,Sobrevivente de avião que caiu em SP diz que piloto 'fez tudo para evitar um acidente de maiores proporções' https://t.co/a2sXjhFl1K #G1 https://t.co/GeU7MkyRdY,Thu Aug 02 16:28:54 +0000 2018,neutral,g1,0.354,0.563,0.083,-0.802,negative
4884,1025056084539699200,Alckmin e ACM Neto negam sondagem para Ana Amélia ser vice em chapa https://t.co/dV2wHvGOT1,Thu Aug 02 16:29:49 +0000 2018,neutral,exame,0.118,0.882,0.0,-0.1531,negative
4885,1025058645011136512,"‘Um filho não é um pedaço da mulher’, diz advogada contra descriminalizar aborto. https://t.co/4KrHPev6f7 https://t.co/Io0300pBHV",Thu Aug 02 16:40:00 +0000 2018,neutral,jornaloglobo,0.145,0.855,0.0,-0.296,negative
4886,1025058960938741762,Atriz de ‘X-Men’ enfrenta problemas fiscais na China e ‘desaparece’ https://t.co/OgNjxwDnap,Thu Aug 02 16:41:15 +0000 2018,neutral,veja,0.403,0.597,0.0,-0.6597,negative
4887,1025059903717564416,Dupla é detida por participar de 50 assaltos na Zona Sul do Recife; dupla faz parte de uma das organizações mais procuradas por roubos de carros da região de Boa Viagem https://t.co/N4KoMSguCb #G1 #G1Pernambuco https://t.co/OcSxSkEQR7,Thu Aug 02 16:45:00 +0000 2018,neutral,g1,0.113,0.814,0.073,-0.128,negative
4888,1025060127257321472,Temer chama adversários de “pobres coitados” em convenção do MDB https://t.co/UwtCQRfdqr,Thu Aug 02 16:45:53 +0000 2018,neutral,exame,0.167,0.833,0.0,-0.25,negative
4891,1025063426899542017,MP move ação contra ex-diretor do Metrô de São Paulo suspeito de fraudar licitação da Linha 5-Lilás https://t.co/YrcgeES7PR #G1 #G1SP https://t.co/ztJyBsdZGY,Thu Aug 02 16:59:00 +0000 2018,neutral,g1,0.111,0.889,0.0,-0.3612,negative
4892,1025063678415126529,Ciro Gomes ataca o 'hostil' PT após perder apoio do PSB. https://t.co/ZCwIxJWjd1 https://t.co/3Igk5h1L4B,Thu Aug 02 17:00:00 +0000 2018,neutral,jornaloglobo,0.178,0.658,0.164,-0.0516,negative
4893,1025063800528142336,EUA suspendem normas ambientais para indústria automotiva https://t.co/RzuUPzBWaM,Thu Aug 02 17:00:29 +0000 2018,neutral,veja,0.186,0.814,0.0,-0.1531,negative
4894,1025063834992689152,"Mulher atendida pelo “Doutor Bumbum” morreu de embolia pulmonar, diz IML https://t.co/btdKp1NKUN",Thu Aug 02 17:00:37 +0000 2018,neutral,exame,0.247,0.753,0.0,-0.5574,negative
4896,1025067051247915011,Marcha do Orgulho LGBT reúne milhares de participantes em Jerusalém https://t.co/c17fRaMUob,Thu Aug 02 17:13:24 +0000 2018,neutral,exame,0.0,0.806,0.194,0.34,positive
4897,1025067453674532864,Fux critica projeto de lei que restringe decisões individuais de ministros do STF https://t.co/FwrcCYT53N #G1 https://t.co/TSHCpcdvWG,Thu Aug 02 17:15:00 +0000 2018,neutral,g1,0.234,0.647,0.119,-0.3182,negative
4898,1025067744843194369,"Vídeo mostra momento em que pasta com medalha Fields, premiação considerada o Nobel da Matemática, é furtada de iraniano https://t.co/d1PaoHqeWb #G1 https://t.co/3IWH5zpjVY",Thu Aug 02 17:16:09 +0000 2018,neutral,g1,0.0,0.86,0.14,0.4767,positive
4899,1025068391743123457,Sarampo: sobe para 1 053 o número de casos no Brasil https://t.co/6SBHUKyBm2,Thu Aug 02 17:18:44 +0000 2018,neutral,veja,0.147,0.734,0.119,-0.0772,negative
4900,1025068711852552198,Maestro da Orquestra Real Concertgebouw de Amsterdã é demitido após acusações de assédio sexual. https://t.co/1gvnuvLnQG https://t.co/nFEqPh2wj0,Thu Aug 02 17:20:00 +0000 2018,neutral,jornaloglobo,0.312,0.688,0.0,-0.7096,negative
4901,1025070028763418624,Orquestra da Holanda demite maestro Daniele Gatti por assédio sexual https://t.co/SNinaem5sB,Thu Aug 02 17:25:14 +0000 2018,neutral,veja,0.265,0.735,0.0,-0.5574,negative
4902,1025070724661141505,Apple atinge marca de US$ 1 trilhão em valor de mercado https://t.co/Bonaqrxv9b #G1 https://t.co/rEujcnyG14,Thu Aug 02 17:28:00 +0000 2018,neutral,g1,0.0,0.753,0.247,0.3818,positive
4904,1025071705436442625,Ultrapar: Ipiranga ainda está pressionada por greve dos caminhoneiros https://t.co/3TDIRrsfMM,Thu Aug 02 17:31:54 +0000 2018,neutral,exame,0.143,0.857,0.0,-0.128,negative
4906,1025072535828873216,Diretora acusada de pedir que mãe com câncer usasse peruca para não 'assustar' é afastada. https://t.co/R1TvePPGhX https://t.co/OnRqNS5eOf,Thu Aug 02 17:35:12 +0000 2018,neutral,jornaloglobo,0.387,0.613,0.0,-0.802,negative
4907,1025072795749888001,Conselheiro de Turquia diz que Trump ameaça laços com sanções https://t.co/hqb4FvlxkR,Thu Aug 02 17:36:14 +0000 2018,neutral,exame,0.206,0.794,0.0,-0.3818,negative
4908,1025073369899835393,Receita Federal alerta usuários sobre o ‘golpe do amor’ https://t.co/Orf0XTcgeR,Thu Aug 02 17:38:30 +0000 2018,neutral,veja,0.23,0.373,0.398,0.4019,positive
4909,1025073842979364864,Meirelles prega pacto por resgate da confiança que o país perdeu https://t.co/9moyOJOKU2,Thu Aug 02 17:40:23 +0000 2018,neutral,exame,0.108,0.692,0.2,0.296,positive
4910,1025074233305649153,Abertas as inscrições para o Guia EXAME de Diversidade https://t.co/JWVL3S3NrU,Thu Aug 02 17:41:56 +0000 2018,neutral,exame,0.167,0.833,0.0,-0.1531,negative
4911,1025075003065167872,Governo Trump quer enfraquecer normas ambientais para veículos https://t.co/uPhBjPDPk8 #G1 https://t.co/iLZWfj0ohr,Thu Aug 02 17:45:00 +0000 2018,neutral,g1,0.306,0.597,0.097,-0.4215,negative
4912,1025075191641202689,"Mesmo com pressão do elenco, Disney não irá recontratar James Gunn https://t.co/nfkDAEQGvn",Thu Aug 02 17:45:45 +0000 2018,neutral,veja,0.306,0.694,0.0,-0.5267,negative
4916,1025077840369332224,Greve dos caminhoneiros traz prejuízo inesperado para a Avon https://t.co/U3aDspPQ9W,Thu Aug 02 17:56:16 +0000 2018,neutral,exame,0.615,0.385,0.0,-0.7184,negative
4918,1025078783387332608,Advogado que comandou tráfico no Rio em 1990 é preso na Bahia após levar suspeito de roubo à delegacia https://t.co/nXbwQNe4Pb #G1 #G1Bahia #G1Rio https://t.co/5vV6i9U4ch,Thu Aug 02 18:00:01 +0000 2018,neutral,g1,0.319,0.681,0.0,-0.836,negative
4920,1025078917827321856,"Ortega usa de repressão violenta, mas diz que devolveu a paz à Nicarágua https://t.co/rZsqvGjeJ4",Thu Aug 02 18:00:33 +0000 2018,neutral,exame,0.113,0.627,0.26,0.5187,positive
4921,1025078925083463680,Fui demitido e tenho banco de horas. Como fazer para receber em dinheiro? https://t.co/qZ6ACoUWm5,Thu Aug 02 18:00:35 +0000 2018,neutral,exame,0.299,0.701,0.0,-0.5719,negative
4922,1025079027160309762,EXAME Especial — Infraestrutura: como abrir os caminhos https://t.co/QYsOXCBR7A,Thu Aug 02 18:00:59 +0000 2018,neutral,exame,0.0,0.722,0.278,0.4019,positive
4924,1025082349229199360,Rede e PV se reúnem em São Paulo para discutir aliança https://t.co/X1VGioXQit,Thu Aug 02 18:14:11 +0000 2018,neutral,exame,0.138,0.862,0.0,-0.1531,negative
4926,1025083023061073924,PP quer que Ana Amélia como vice seja considerada cota pessoal de Alckmin https://t.co/BXZXfcMZ1o,Thu Aug 02 18:16:52 +0000 2018,neutral,exame,0.0,0.909,0.091,0.0772,positive
4927,1025083810851876864,Sobreviventes de queda avião no México contam como escaparam. https://t.co/rzxfpu5lc8 https://t.co/uu4kXOmBBj,Thu Aug 02 18:20:00 +0000 2018,neutral,jornaloglobo,0.138,0.862,0.0,-0.1531,negative
4930,1025085386857631745,Planos de saúde têm novo plano para lucrar https://t.co/aNpEP3uOla,Thu Aug 02 18:26:16 +0000 2018,neutral,exame,0.167,0.833,0.0,-0.1531,negative
4931,1025085558522040321,Sobe para 6 o número de mortos após as eleições no Zimbábue https://t.co/WSQ3bln9RX,Thu Aug 02 18:26:56 +0000 2018,neutral,exame,0.134,0.756,0.109,-0.0772,negative
